"5.854";"2017-01-19 14:57:48"
"6.3346";"2017-01-19 14:57:49"
"5.9074";"2017-01-19 14:57:50"
"5.9786";"2017-01-19 14:57:51"
"5.943";"2017-01-19 14:57:52"
"5.9608";"2017-01-19 14:57:53"
"5.9786";"2017-01-19 14:57:54"
"5.9786";"2017-01-19 14:57:55"
"5.9608";"2017-01-19 14:57:56"
"6.21";"2017-01-19 14:57:57"
"5.9608";"2017-01-19 14:57:58"
"5.9252";"2017-01-19 14:57:59"
"6.1744";"2017-01-19 14:58:00"
"6.2634";"2017-01-19 14:58:01"
"5.9964";"2017-01-19 14:58:02"
"6.1922";"2017-01-19 14:58:03"
"6.1744";"2017-01-19 14:58:04"
"6.1922";"2017-01-19 14:58:05"
"6.2634";"2017-01-19 14:58:06"
"6.2456";"2017-01-19 14:58:07"
"6.2634";"2017-01-19 14:58:08"
"6.2812";"2017-01-19 14:58:09"
"5.8896";"2017-01-19 14:58:10"
"5.8362";"2017-01-19 14:58:11"
"5.8006";"2017-01-19 14:58:12"
"5.854";"2017-01-19 14:58:13"
"6.2456";"2017-01-19 14:58:14"
"6.1922";"2017-01-19 14:58:15"
"6.1566";"2017-01-19 14:58:16"
"5.9608";"2017-01-19 14:58:17"
"5.9608";"2017-01-19 14:58:18"
"5.9964";"2017-01-19 14:58:19"
"6.1744";"2017-01-19 14:58:20"
"5.9786";"2017-01-19 14:58:21"
"5.9786";"2017-01-19 14:58:22"
"5.9608";"2017-01-19 14:58:23"
"5.943";"2017-01-19 14:58:24"
"6.1388";"2017-01-19 14:58:25"
"5.9252";"2017-01-19 14:58:26"
"6.1566";"2017-01-19 14:58:27"
"6.1566";"2017-01-19 14:58:28"
"5.9074";"2017-01-19 14:58:29"
"6.21";"2017-01-19 14:58:30"
"6.2278";"2017-01-19 14:58:31"
"6.2634";"2017-01-19 14:58:32"
"6.2456";"2017-01-19 14:58:33"
"6.299";"2017-01-19 14:58:34"
"6.3168";"2017-01-19 14:58:35"
"6.3168";"2017-01-19 14:58:36"
"6.3168";"2017-01-19 14:58:37"
"6.3346";"2017-01-19 14:58:38"
"6.299";"2017-01-19 14:58:39"
"6.2812";"2017-01-19 14:58:40"
"6.299";"2017-01-19 14:58:41"
"6.2812";"2017-01-19 14:58:42"
"5.8006";"2017-01-19 14:58:43"
"6.2812";"2017-01-19 14:58:44"
"6.2812";"2017-01-19 14:58:45"
"6.299";"2017-01-19 14:58:46"
"6.2812";"2017-01-19 14:58:47"
"5.7828";"2017-01-19 14:58:48"
"6.299";"2017-01-19 14:58:49"
"6.299";"2017-01-19 14:58:50"
"5.7828";"2017-01-19 14:58:51"
"6.299";"2017-01-19 14:58:52"
"6.299";"2017-01-19 14:58:53"
"6.299";"2017-01-19 14:58:54"
"6.299";"2017-01-19 14:58:55"
"6.2812";"2017-01-19 14:58:56"
"6.2634";"2017-01-19 14:58:57"
"6.2456";"2017-01-19 14:58:58"
"6.21";"2017-01-19 14:58:59"
"6.21";"2017-01-19 14:59:00"
"6.21";"2017-01-19 14:59:01"
"6.1922";"2017-01-19 14:59:02"
"6.1744";"2017-01-19 14:59:03"
"6.1388";"2017-01-19 14:59:04"
"6.1566";"2017-01-19 14:59:05"
"5.9252";"2017-01-19 14:59:06"
"6.0854";"2017-01-19 14:59:07"
"5.943";"2017-01-19 14:59:08"
"5.9252";"2017-01-19 14:59:09"
"6.1566";"2017-01-19 14:59:10"
"5.9252";"2017-01-19 14:59:11"
"6.1566";"2017-01-19 14:59:12"
"5.8896";"2017-01-19 14:59:13"
"6.1744";"2017-01-19 14:59:14"
"6.1744";"2017-01-19 14:59:15"
"5.8718";"2017-01-19 14:59:16"
"6.1744";"2017-01-19 14:59:17"
"6.1922";"2017-01-19 14:59:18"
"5.8896";"2017-01-19 14:59:19"
"6.2278";"2017-01-19 14:59:20"
"5.8184";"2017-01-19 14:59:21"
"5.8006";"2017-01-19 14:59:22"
"6.299";"2017-01-19 14:59:23"
"6.299";"2017-01-19 14:59:24"
"6.299";"2017-01-19 14:59:25"
"5.8006";"2017-01-19 14:59:26"
"5.8006";"2017-01-19 14:59:27"
"6.2456";"2017-01-19 14:59:28"
"5.8184";"2017-01-19 14:59:29"
"6.1388";"2017-01-19 14:59:30"
"6.1566";"2017-01-19 14:59:31"
"5.943";"2017-01-19 14:59:32"
"5.943";"2017-01-19 14:59:33"
"6.21";"2017-01-19 14:59:34"
"5.8184";"2017-01-19 14:59:35"
"5.7828";"2017-01-19 14:59:36"
"6.299";"2017-01-19 14:59:37"
"6.2812";"2017-01-19 14:59:38"
"5.8006";"2017-01-19 14:59:39"
"6.2456";"2017-01-19 14:59:40"
"5.8184";"2017-01-19 14:59:41"
"5.8184";"2017-01-19 14:59:42"
"5.8184";"2017-01-19 14:59:43"
"5.8006";"2017-01-19 14:59:44"
"5.8184";"2017-01-19 14:59:45"
"5.8184";"2017-01-19 14:59:46"
"5.8006";"2017-01-19 14:59:47"
"5.7828";"2017-01-19 14:59:48"
"5.765";"2017-01-19 14:59:49"
"5.765";"2017-01-19 14:59:50"
"6.299";"2017-01-19 14:59:51"
"5.7828";"2017-01-19 14:59:52"
"5.8006";"2017-01-19 14:59:53"
"6.1744";"2017-01-19 14:59:54"
"6.1388";"2017-01-19 14:59:55"
"6.1388";"2017-01-19 14:59:56"
"5.8006";"2017-01-19 14:59:57"
"6.0854";"2017-01-19 14:59:58"
"5.8362";"2017-01-19 14:59:59"
"5.854";"2017-01-19 15:00:00"
"6.0854";"2017-01-19 15:00:01"
"6.1388";"2017-01-19 15:00:02"
"5.854";"2017-01-19 15:00:03"
"6.1566";"2017-01-19 15:00:04"
"6.21";"2017-01-19 15:00:05"
"6.1744";"2017-01-19 15:00:06"
"6.21";"2017-01-19 15:00:07"
"5.6938";"2017-01-19 15:00:08"
"6.2278";"2017-01-19 15:00:09"
"6.21";"2017-01-19 15:00:10"
"6.1744";"2017-01-19 15:00:11"
"6.1388";"2017-01-19 15:00:12"
"6.0854";"2017-01-19 15:00:13"
"6.0676";"2017-01-19 15:00:14"
"5.854";"2017-01-19 15:00:15"
"6.3168";"2017-01-19 15:00:16"
"6.2278";"2017-01-19 15:00:17"
"5.9786";"2017-01-19 15:00:18"
"5.943";"2017-01-19 15:00:19"
"5.9074";"2017-01-19 15:00:20"
"5.8896";"2017-01-19 15:00:21"
"5.8896";"2017-01-19 15:00:22"
"5.8896";"2017-01-19 15:00:23"
"5.8896";"2017-01-19 15:00:24"
"5.7472";"2017-01-19 15:00:25"
"5.765";"2017-01-19 15:00:26"
"5.9608";"2017-01-19 15:00:27"
"5.8184";"2017-01-19 15:00:28"
"6.1032";"2017-01-19 15:00:29"
"6.1744";"2017-01-19 15:00:30"
"6.1922";"2017-01-19 15:00:31"
"5.9608";"2017-01-19 15:00:32"
"5.9074";"2017-01-19 15:00:33"
"5.9786";"2017-01-19 15:00:34"
"5.8006";"2017-01-19 15:00:35"
"6.0142";"2017-01-19 15:00:36"
"5.8362";"2017-01-19 15:00:37"
"5.8184";"2017-01-19 15:00:38"
"6.1922";"2017-01-19 15:00:39"
"6.1566";"2017-01-19 15:00:40"
"5.7116";"2017-01-19 15:00:41"
"5.6938";"2017-01-19 15:00:42"
"6.21";"2017-01-19 15:00:43"
"5.676";"2017-01-19 15:00:44"
"5.7116";"2017-01-19 15:00:45"
