"1.59113","2017-02-15 23:23:32"
"2.28062","2017-02-15 23:25:00"
"1.69238","2017-02-15 23:30:13"
"2.35776","2017-02-15 23:32:14"
"1.50434","2017-02-15 23:33:31"
"1.50434","2017-02-15 23:39:27"
"1.76471","2017-02-15 23:39:48"
"-0.771456","2017-02-15 23:41:34"
"1.50434","2017-02-15 23:43:28"
"2.13597","2017-02-15 23:43:42"
"2.28062","2017-02-15 23:47:09"
"2.28062","2017-02-15 23:55:40"
"2.20347","2017-02-15 23:58:07"
"1.74542","2017-02-15 23:58:24"
"2.28062","2017-02-15 23:59:20"
"1.5188","2017-02-16 00:01:34"
"1.72131","2017-02-16 00:03:37"
"1.50434","2017-02-16 00:05:20"
"1.50434","2017-02-16 00:09:56"
"0.96432","2017-02-16 00:14:17"
"1.50434","2017-02-16 00:14:51"
"2.30472","2017-02-16 00:15:25"
"2.28062","2017-02-16 00:20:22"
"2.28062","2017-02-16 00:27:41"
"1.62006","2017-02-16 00:28:13"
"1.50434","2017-02-16 00:32:51"
"2.28062","2017-02-16 00:34:14"
"2.17454","2017-02-16 00:35:56"
"2.40116","2017-02-16 00:36:53"
"2.16972","2017-02-16 00:37:40"
"1.5622","2017-02-16 00:42:18"
"1.50434","2017-02-16 00:43:52"
"2.14079","2017-02-16 00:45:12"
"2.28062","2017-02-16 00:48:19"
"2.28062","2017-02-16 00:48:39"
"-0.236258","2017-02-16 00:56:10"
"1.79846","2017-02-16 01:01:20"
"1.53809","2017-02-16 01:02:42"
"2.30472","2017-02-16 01:04:27"
"-0.838958","2017-02-16 01:04:28"
"1.50434","2017-02-16 01:06:52"
"1.50434","2017-02-16 01:08:57"
"2.35294","2017-02-16 01:09:22"
"2.16972","2017-02-16 01:09:40"
"2.28062","2017-02-16 01:17:02"
"2.15526","2017-02-16 01:17:03"
"1.72613","2017-02-16 01:19:33"
"0.216972","2017-02-16 01:19:34"
"2.28062","2017-02-16 01:20:22"
"0.737705","2017-02-16 01:20:23"
"-2.4108","2017-02-16 01:22:14"
"1.64899","2017-02-16 01:22:15"
"2.24687","2017-02-16 01:22:43"
"2.30955","2017-02-16 01:26:01"
"1.77435","2017-02-16 01:26:40"
"-2.4108","2017-02-16 01:28:01"
"2.40116","2017-02-16 01:28:27"
"1.72131","2017-02-16 01:31:13"
"1.50434","2017-02-16 01:37:45"
"1.67792","2017-02-16 01:38:22"
"2.18419","2017-02-16 01:45:11"
"1.50434","2017-02-16 01:45:55"
"1.50916","2017-02-16 01:53:39"
"2.28062","2017-02-16 01:54:56"
"1.50434","2017-02-16 01:55:06"
"2.2324","2017-02-16 01:55:59"
"1.56702","2017-02-16 02:00:21"
"2.35294","2017-02-16 02:00:50"
"2.2999","2017-02-16 02:03:04"
"2.28062","2017-02-16 02:07:54"
"2.28062","2017-02-16 02:08:51"
"2.16972","2017-02-16 02:10:02"
"1.76471","2017-02-16 02:10:42"
"2.17936","2017-02-16 02:13:41"
"1.71167","2017-02-16 02:13:59"
"1.71167","2017-02-16 02:15:07"
"2.28062","2017-02-16 02:24:31"
"2.22276","2017-02-16 02:28:48"
"0.515911","2017-02-16 02:33:03"
"1.5622","2017-02-16 02:33:32"
"1.72131","2017-02-16 02:36:34"
"1.50434","2017-02-16 02:37:57"
"1.6297","2017-02-16 02:40:50"
"1.60077","2017-02-16 02:41:59"
